"status","article","brand","name","agentGuid","stock","imageUrl","imageSource","score","reason"
"found","78-2047","MASTER TOOL","Набір торцевих насадок CrV 1/4” 4-14 мм, тріскачка 72Т, 46 шт. MASTER TOOL 78-2047","B3B0626C-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/VTNpx0gY5b/1686032736_238a1.jpg","https://tdp.com.ua/product/nabor-kljuchei-i-nasadok-master-tool-78-2047.html","98","tdp"
"found","78-1312","MASTER TOOL","Набір торцевих насадок CRV 1/2” 8-19 мм, подовжувач 125 мм, тріскачка 72Т,12 шт. MASTER TOOL 78-1312","B3B06264-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://cdn.27.ua/sc--media--prod/default/5e/f3/fb/5ef3fbed-d0ab-467c-a024-49e2fd872213.jpg","https://epicentrk.ua/shop/mplc-nabir-nasadok-torcevih-mastertool-crv-1-2-8-19-mm-podovzuvac-125-mm-12-st-78-1312-1ee5c49d-71eb-6b72-b5ff-bf7a348a4830.html","97","epicentr"
"found","78-1412","MASTER TOOL","Набір торцевих насадок PROFI CrV 1/4” 4-13 мм, подовжувач 100 мм, 12 шт. MASTER TOOL 78-1412","B3B06266-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/JS1xc037YZ/JS1xc037YZ17830e48db18928355e5637e31ca7c56_1425558206.jpg","https://tdp.com.ua/product/-nabor-nasadok-s-trecshotkoj-master-tool-78-1412.html","98","tdp"
"found","78-3821","MASTER TOOL","Набір торцевих насадок CRV 3/8” 6-24 мм, подовжувач 150 мм, тріскачка 72Т, 21 шт MASTER TOOL 78-3821","B3B06272-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://cdn.27.ua/799/55/c6/6313414_2.jpeg","https://epicentrk.ua/shop/nabor-ruchnogo-instrumenta-mastertool-crv-3-8-6-24-mm-21-sht-78-3821.html","97","epicentr"
"found","78-3812","MASTER TOOL","Набір торцевих насадок CrV 3/8” 10-24 мм, подовжувач 150 мм, тріскачка 72Т,12 шт MASTER TOOL 78-3812","B3B06270-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://cdn.27.ua/799/55/c4/6313412_1.jpeg","https://epicentrk.ua/shop/nabor-ruchnogo-instrumenta-mastertool-crv-3-8-10-24-mm-12-sht-78-3812.html","97","epicentr"
"found","2-08-005","GRANITE","Набір корончастих свердлів для плитки 5 шт 33-83 мм, вольфрамове напилення+ напилок GRANITE 2-08-005","A172A148-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/yzUVlsWPxO/yzUVlsWPxOfa0a77f619_1440569934.jpg","https://tdp.com.ua/product/nabor-koronchatyh-sverl-dlja-plitki-granite-2-08-005-33-83mm.html","98","tdp"
"found","14-2820","MASTER TOOL","Пильне полотно для лобзика по дереву 5 шт PROGRESSOR, чистий прямий різ L116 мм MASTER TOOL 14-2820","A7773E37-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog//1559894168_15600.jpg","https://tdp.com.ua/product/pilnoe-polotno-master-tool-dlja-lobzika-t234x-812tpi-l116-mm-14-2820.html","98","tdp"
"found","14-2803","MASTER TOOL","Пильне полотно для лобзика по дереву 5 шт, 6TPI, L 100 мм T144D MASTER TOOL 14-2803","A7773E19-9EEA-11EB-AE88-BC5FF4F4F2AA","7","https://tdp.com.ua/images/catalog/5eGMaAdy4q/1559804035_f3ccd.jpg","https://tdp.com.ua/product/pilnoe-polotno-master-tool-dlja-lobzika-po-derevu-6tpi-l100-mm-14-2803.html","98","tdp"
"found","2-08-200","GRANITE","Платформа для свердла корончатого 33-83мм зі свердлом, GRANITE 2-08-200","61F60469-2BFA-11EC-9962-BC5FF4F4F2AA","2","https://cdn.27.ua/799/56/36/6313526_2.jpeg","https://epicentrk.ua/shop/trymach-dlia-sverdel-granit-koronchatoho-33-83mm-zi-sverdlom-1-sht-2-08-200.html","97","epicentr"
"found","14-2811","MASTER TOOL","Пильне полотно для лобзика по металу 5 шт, 21TPI, L 77 мм T118A MASTER TOOL 14-2811","A7773E29-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog/jsMSIGcr4G/jsMSIGcr4G1b8a1f1bb88b956598c97c57fe9512b8_1427782251.jpg","https://tdp.com.ua/product/pilnoe-polotno-master-tool-dlja-lobzika-t118a-21tpi-l77-mm-14-2811.html","98","tdp"
"found","14-1403","MASTER TOOL","Набір плашок 4 ел. для нарізування різьблення 1/2""; 3/4""; 1""; 1-1/4"" MASTER TOOL 14-1403","AD950972-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/VKb5gnURKh/1479722876_f6f2aea2afe3ef6559d84f1aa64b879a.jpg","https://tdp.com.ua/product/nabor-plashek-mastertool-14-1403-santehnicheskij-4-sht-.html","98","tdp"
"found","15-0030","MASTER TOOL","Плашка для нарізування різьблення M 3*0,5 мм MASTER TOOL 15-0030","AD95097C-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://tdp.com.ua/images/catalog//1562152810_71a9b.jpg","https://tdp.com.ua/product/plashka-master-tool-m-3x05-mm-15-0030.html","98","tdp"
"found","15-0041","MASTER TOOL","Плашка для нарізування різьблення M 4*0,7 мм MASTER TOOL 15-0041","AD95097E-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://tdp.com.ua/images/catalog//1562153480_26530.jpg","https://tdp.com.ua/product/plashka-master-tool-m-4x07-mm-15-0041.html","98","tdp"
"found","15-0052","MASTER TOOL","Плашка для нарізування різьблення M 5*0,8 мм MASTER TOOL 15-0052","AD950980-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://tdp.com.ua/images/catalog//1562153822_26530.jpg","https://tdp.com.ua/product/plashka-master-tool-m-5x08-mm-15-0052.html","98","tdp"
"found","15-0406","MASTER TOOL","Набір плашок із тримачем 6 ел. (M4, M5, M6, M8, M10) MASTER TOOL 15-0406","AD950990-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://cdn.27.ua/799/27/c7/1058759_1.jpeg","https://epicentrk.ua/shop/nabir-plashok-z-trymachem-mastertool-5-sht-15-0406.html","97","epicentr"
"found","15-0063","MASTER TOOL","Плашка для нарізування різьблення M 6*1,0 мм MASTER TOOL 15-0063","AD950982-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://tdp.com.ua/images/catalog//1562153068_71a9b.jpg","https://tdp.com.ua/product/plashka-master-tool-m-6x10-mm-15-0063.html","98","tdp"
"found","15-0084","MASTER TOOL","Плашка для нарізування різьблення M 8*1,25 мм MASTER TOOL 15-0084","AD950984-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog//1562154038_26530.jpg","https://tdp.com.ua/product/plashka-master-tool-m-8x125-mm-15-0084.html","98","tdp"
"found","15-0104","MASTER TOOL","Плашка для нарізування різьблення M10*1,25 мм MASTER TOOL 15-0104","AD950986-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog//1562154192_26530.jpg","https://tdp.com.ua/product/plashka-master-tool-m-10x125-mm-15-0104.html","98","tdp"
"found","15-0105","MASTER TOOL","Плашка для нарізування різьблення M10*1,5 мм MASTER TOOL 15-0105","AD950988-9EEA-11EB-AE88-BC5FF4F4F2AA","5","https://tdp.com.ua/images/catalog//1562154542_26530.jpg","https://tdp.com.ua/product/plashka-master-tool-m-10x15-mm-15-0105.html","98","tdp"
"found","15-0126","MASTER TOOL","Плашка для нарізування різьблення M12*1,75 мм MASTER TOOL 15-0126","AD95098C-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog//1562155494_26530.jpg","https://tdp.com.ua/product/plashka-master-tool-m-12x175-mm-15-0126.html","98","tdp"
"found","15-0124","MASTER TOOL","Плашка для нарізування різьблення M12*1,25 мм MASTER TOOL 15-0124","AD95098A-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog//1562155342_26530.jpg","https://tdp.com.ua/product/plashka-master-tool-m-12x125-mm-15-0124.html","98","tdp"
"found","15-0003","MASTER TOOL","Плашка для нарізування різьблення сантехнічна 1 1/4"" MASTER TOOL 15-0003","AD95097A-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog//1504617067_c5a77dc64bd3512494e74dabf8d7779f.jpg","https://tdp.com.ua/product/plashka-santehnicheskaja-mastertool-1-14-15-0003.html","98","tdp"
"found","15-0002","MASTER TOOL","Плашка для нарізування різьблення сантехнічна 1"" MASTER TOOL 15-0002","AD950978-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog//1517226013_453998361eb241cae0bc0f09fcebdd8b.jpg","https://tdp.com.ua/product/plashka-santehnicheskaja-master-tool-hrc-52-62-1-15-0002.html","98","tdp"
"found","15-0000","MASTER TOOL","Плашка для нарізування різьблення сантехнічна 1/2"" MASTER TOOL 15-0000","AD950974-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog//1583242032_7f46c.jpg","https://tdp.com.ua/product/plashka-santehnicheskaja-mastertool-12-15-0000.html","98","tdp"
"found","15-0259","MASTER TOOL","Тримач для плашок 25*9 MASTER TOOL 15-0259","AD95098E-9EEA-11EB-AE88-BC5FF4F4F2AA","8","https://tdp.com.ua/images/catalog//1517305374_c427283b8a1d9702c969164694572b0f.jpg","https://tdp.com.ua/product/derzhatel-dlja-plashek-master-tool-259-15-0259.html","98","tdp"
"found","81-8738","MASTER TOOL","Набір пневмоінструменту 5 шт KIT ВБ MASTER TOOL 81-8738","B3B06448-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/LoklgfeseR/LoklgfeseR4bb860fc6913ceddad32eaa5c140c74b_1427800768.jpg","https://tdp.com.ua/product/nabor-pnevmoinstrumenta-master-tool-81-8738.html","98","tdp"
"found","14-0600","MASTER TOOL","Набір свердел для дерева перових 6 шт (10, 12,16,18,20, 25 мм) MASTERTOOL 14-0600","A172A0E8-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/VD8Q2saC6n/VD8Q2saC6n73926cdf396d9392be6d490590d60211_1427709071.jpg","https://tdp.com.ua/product/nabor-svjorl-po-derevu-master-tool-14-0600-10-25-mm.html","98","tdp"
"found","40-0381","MASTER TOOL","Насадки викруткові набір 7 штук з утримувачем MASTER TOOL 40-0381","571DD6CC-2C12-11EC-9962-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog/xNQa66PR21/xNQa66PR2137431a102f4598cd647f6c7204bcd1bd_1428588083.jpg","https://tdp.com.ua/product/nabor-bit-s-magnitom-master-tool-7-shtuk.html","86","tdp"
"found","06-0020","MASTER TOOL","Надфілі 140 мм, набір 10 шт MASTER TOOL 06-0020","AD950870-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/wGqYd1DY0O/wGqYd1DY0O189ab64b5038c02469b9ef6ee181966e_1425649195.jpg","https://tdp.com.ua/product/nabor-nadfilej-master-tool-06-0020-10-sht.html","98","tdp"
"found","81-8737","MASTER TOOL","Набір пневмоінструменту 3 шт KIT MASTER TOOL 81-8737","B3B06446-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://cdn.27.ua/799/55/ce/6313422_1.jpeg","https://epicentrk.ua/shop/nabor-pnevmoinstrumenta-kit-vb-3-elementa-mastertool-81-8737.html","97","epicentr"
"skipped","06-0000","MASTER TOOL","Напильник для заточування ланцюгів ""Штиль"" 4.0мм MASTER TOOL 06-0000","AD950862-9EEA-11EB-AE88-BC5FF4F4F2AA","13","","","","already_has_photo"
"skipped","06-0001","MASTER TOOL","Напильник для заточування ланцюгів ""Штиль"" 4.8мм MASTER TOOL 06-0001","AD950864-9EEA-11EB-AE88-BC5FF4F4F2AA","14","","","","already_has_photo"
"found","06-0011","MASTER TOOL","Надфілі алмазні 140 мм, набір 6 шт MASTER TOOL 06-0011","AD95086E-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://cdn.27.ua/sc--media--prod/default/e9/3b/e1/e93be108-e085-4b97-82a6-34b3a4ccde46.jpg","https://epicentrk.ua/shop/mplc-nadfili-mastertool-gm-almazni-140-mm-6-sht-06-0011-1ec25e87-b286-617c-8cbe-19f909a63483.html","97","epicentr"
"found","06-0010","MASTER TOOL","Надфілі 140 мм, набір 6 шт MASTER TOOL 06-0010","AD95086C-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://ultra-svet.com/image/cache/catalog/tovari/elektromontazh/modulyniy-krepezh/nakonechniki/dt-800x800.jpg","https://ultra-svet.com/mednyj-kabelnyj-nakonechnik-eendstanddtb185-enext-s060010","99","ultra-svet"
"found","06-0200","MASTER TOOL","Напильник по металу, 200 мм, MASTER TOOL 06-0200","AD950872-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://cdn.27.ua/sc--media--prod/default/9c/90/8b/9c908b2d-760c-43d7-9e74-37be50f9080a.jpg","https://epicentrk.ua/shop/mplc-napilok-po-metalu-ploskij-mastertool-gm-200-mm-06-0200-1eec1081-7778-6ece-b33b-63988f14ee34.html","97","epicentr"
"found","06-0204","MASTER TOOL","Напильник по металу, 200 мм, квадратний MASTER TOOL 06-0204","AD95087A-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://cdn.27.ua/sc--media--prod/default/53/b6/0e/53b60e42-d8f4-4885-8f92-c02a7dd4df37.jpg","https://epicentrk.ua/shop/mplc-napil-nik-po-metalu-mastertool-gm-200-mm-06-0204-1ef24a12-92a9-631c-92eb-8f06bd4423a3.html","97","epicentr"
"found","06-0203","MASTER TOOL","Напильник по металу, 200 мм, круглий MASTER TOOL 06-0203","AD950878-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/00e31E4Ux0_06-0203/1640174972_05219.jpg","https://tdp.com.ua/product/napilnik-po-metallu-master-tool-200-mm-kruglyj-06-0203.html","98","tdp"
"found","06-0250","MASTER TOOL","Напильники по металу 5 шт, 200 мм, MASTER TOOL 06-0250","AD95087E-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/T1bjPz5sli/T1bjPz5slia540234eb97e19a4f14cd834fcc74619_1425649947.jpg","https://tdp.com.ua/product/napilniki-po-metallu-master-tool-06-0250-5-sht.html","98","tdp"
"found","06-0202","MASTER TOOL","Напильник по металу, 200 мм, напівкруглий MASTER TOOL 06-0202","AD950876-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://cdn.27.ua/sc--media--prod/default/02/0d/5a/020d5a83-feb2-4b86-91d7-fa8a4d40a117.jpg","https://epicentrk.ua/shop/mplc-napil-nik-po-metalu-mastertool-gm-200-mm-06-0202-1ef24a35-ecf9-6d8a-a4fa-0dee76246560.html","97","epicentr"
"found","06-0002","MASTER TOOL","Планка для заточування ланцюгів 4.0мм MASTER TOOL 06-0002","AD950866-9EEA-11EB-AE88-BC5FF4F4F2AA","5","https://tdp.com.ua/images/catalog/JEzoHF7qC9/JEzoHF7qC9bb15d87d77c70eb5abdbca4972c2b064_1425648612.jpg","https://tdp.com.ua/product/planka-dlja-zatochki-cepej-master-tool-d40-mm-06-0002.html","98","tdp"
"found","06-0004","MASTER TOOL","Розведення для пилок MASTER TOOL 06-0004","AD95086A-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/DAbxCGKN1H/1557997924_68378.jpg","https://tdp.com.ua/product/razvodka-dlja-pil-master-tool-06-0004.html","98","tdp"
"found","06-0201","MASTER TOOL","Напильник по металу, 200 мм, тригранний MASTER TOOL 06-0201","AD950874-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://cdn.27.ua/799/72/6c/2257516_1.jpeg","https://epicentrk.ua/shop/napilnik-mastertool-200-mm-trekhgrannyy-dlya-metalla-1-sht-06-0201.html","97","epicentr"
"skipped","92-9139","ГОСПОДАР","Насадка для поливу ""Булава"" ГОСПОДАР 92-9139","C0598BF4-9EEA-11EB-AE88-BC5FF4F4F2AA","16","","","","already_has_photo"
"skipped","92-9142","ГОСПОДАР","Насадка для поливу ""Булава"" економ ГОСПОДАР 92-9142","C0598BFA-9EEA-11EB-AE88-BC5FF4F4F2AA","12","","","","already_has_photo"
"found","21-0700","MASTER TOOL","Пістолет для заклепок ПРОФІ, CrMo, 210 мм Ø 2,4/3,2/4,0/4,8 мм MASTER TOOL 21-0700","A7773E77-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/FuBGpxSev4/1560169003_f3ccd.jpg","https://tdp.com.ua/product/pistolet-dlja-zaklepok-mastertool-profi-210-mm-21-0700.html","98","tdp"
"found","92-9113","ГОСПОДАР","Насадка для поливу ""Морква"" цанга 1/2"" ГОСПОДАР 92-9113","C0598BDE-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/GC2tTY3fnH/1558507032_c5f9c.jpg","https://tdp.com.ua/product/nasadka-dlja-poliva-master-tool-morkovka-12-sld-92-9113.html","98","tdp"
"found","92-9116","ГОСПОДАР","Пістолет для поливу ""Душ"" ГОСПОДАР 92-9116","C0598BE2-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/lyefnVaXbN/1558506296_c5f9c.jpg","https://tdp.com.ua/product/pistolet-dlja-poliva-master-tool-92-9116.html","98","tdp"
"skipped","92-9118","ГОСПОДАР","Пістолет для поливу ""Душ"" з курком ГОСПОДАР 92-9118","C0598BE6-9EEA-11EB-AE88-BC5FF4F4F2AA","1","","","","already_has_photo"
"skipped","10-05-500","GRANITE","Насадки викрутки з обмежувачем РН2х50 мм S2 2 шт GRANITE 10-05-500","6E1BB564-8E64-11EC-BDD9-BC5FF4F4F2AA","8","","","","already_has_photo"
"found","10-01-251","GRANITE","Насадки викруткові РН1*25 мм, S2, 10 шт GRANITE 10-01-251","B3B061F2-9EEA-11EB-AE88-BC5FF4F4F2AA","5","https://tdp.com.ua/images/catalog/DeYYYZLnU6/DeYYYZLnU62dd7b897cfbdd30521a87d9f6c8f3964_1425381017.jpg","https://tdp.com.ua/product/bity-master-tool-10-01-251-granite-10-sht.html","98","tdp"
"skipped","10-01-501","GRANITE","Насадки викруткові РН1*50 мм, S2, 10 шт GRANITE 10-01-501","B3B061F6-9EEA-11EB-AE88-BC5FF4F4F2AA","8","","","","already_has_photo"
"found","10-01-500","GRANITE","Насадки викруткові РН1*50 мм, S2, 2 шт GRANITE 10-01-500","B3B061F4-9EEA-11EB-AE88-BC5FF4F4F2AA","8","https://tdp.com.ua/images/catalog/oSW0JHLjS7/oSW0JHLjS72dd7b897cfbdd30521a87d9f6c8f3964_1425382079.jpg","https://tdp.com.ua/product/bity-master-tool-10-01-500-granite-2-sht.html","98","tdp"
"found","10-05-501","GRANITE","Насадки викрутки з обмежувачем РН2*50 мм, S2, 10 шт GRANITE 10-05-501","B3B06206-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://cdn.27.ua/799/91/54/2724180_1.jpeg","https://epicentrk.ua/shop/bita-granit-s-ogranichitelem-rn2-50-mm-s2-10-sht-10-05-501.html","97","epicentr"
"found","10-26-651","GRANITE","Насадки викруткові РН2-SL6х65 мм S2 10 шт GRANITE 10-26-651","6E1BB56E-8E64-11EC-BDD9-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/mo8W6TNqqs/mo8W6TNqqs917d5f15e13cd9f11c4816a944c65f92_1425308349.jpg","https://tdp.com.ua/product/bita-master-tool-rn2-sl665-mm-10-sht.html","86","tdp"
"found","10-05-251","GRANITE","Насадки викрутки з обмежувачем РН2х25 мм S2 10 шт GRANITE 10-05-251","6E1BB562-8E64-11EC-BDD9-BC5FF4F4F2AA","3","https://cdn.27.ua/799/91/52/2724178_2.jpeg","https://epicentrk.ua/shop/bita-granit-s-ogranichitelem-rn2-25-mm-s2-10-sht-10-05-251.html","97","epicentr"
"found","10-02-252","GRANITE","Насадки викруткові РН2*25 мм, S2, 20 шт GRANITE 10-02-252","B3B061FE-9EEA-11EB-AE88-BC5FF4F4F2AA","8","https://tdp.com.ua/images/catalog/yWVVaqAHrP/yWVVaqAHrP2dd7b897cfbdd30521a87d9f6c8f3964_1425381136.jpg","https://tdp.com.ua/product/bity-master-tool-10-02-252-granite-20-sht.html","98","tdp"
"skipped","17-0198","MASTER TOOL","Ніж 18 мм металевий з напрямною гвинтовою замок MASTER TOOL 17-0198","69BC0AD2-2C12-11EC-9962-BC5FF4F4F2AA","12","","","","already_has_photo"
"skipped","17-0528","MASTER TOOL","Ніж 18 мм пластиковий з металевою направляючою фіксатором MASTER TOOL 17-0528","C05987DC-9EEA-11EB-AE88-BC5FF4F4F2AA","23","","","","already_has_photo"
"found","10-02-501","GRANITE","Насадки викруткові РН2х50 мм S2 10 шт GRANITE 10-02-501","6557A142-8E39-11EC-BDD9-BC5FF4F4F2AA","6","https://tdp.com.ua/images/catalog/FjDISQONee/FjDISQONee8df3427e076bba1486ac8c26d04ac4e6_1425387805.jpg","https://tdp.com.ua/product/bity-master-tool-10-02-501-rn250-mm-s210-sht.html","98","tdp"
"found","78-0019","MASTER TOOL","Насадка торцева 6-гранна 1/2"" 19мм CRV MASTER TOOL 78-0019","B3B062CA-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/qKudpOcJa8/qKudpOcJa80f39ef72d553a02105ad3cfbdfc73b5e_1425546973.jpg","https://tdp.com.ua/product/nasadka-master-tool-78-0019-19-mm.html","98","tdp"
"found","17-1013","MASTER TOOL","Ножі-скальпелі набір 13 шт MASTER TOOL 17-1013","C05987DE-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/DVs0QrQedg/1470210662_7f886dc2d8997d8295c137c720a07c52.jpg","https://tdp.com.ua/product/nozhi-skalpeli-mastertool-17-1013-nabor-13-sht.html","98","tdp"
"skipped","14-2716","MASTER TOOL","Ножівка для гіпсокартонних плит 180 мм, 9TPI, розжарений зуб, 2-D заточування MASTER TOOL 14-2716","AD950818-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
